UMAP1,UMAP2,word,cluster
0.05567982,6.6501,roam,3
-0.21068422,3.7866695,objectionable,9
0.43015218,5.592138,joyfully,8
2.1331255,2.7424612,duly,2
0.28868964,5.6797585,loudly,0
0.3040928,3.140631,helpful,9
1.8136009,7.905709,sash,1
1.8255862,6.934575,antique,9
4.026485,5.673638,psalm,2
1.6951902,6.7626066,cigarette,1
-0.022125171,6.6003675,inhabit,3
0.46350983,4.6003284,grimace,9
2.6292546,1.1573306,camel,8
0.01585221,3.1698294,perplex,9
1.6527122,5.6475964,rubbish,8
-0.25066108,3.2043443,renewal,0
2.0838814,6.5600467,downstair,8
2.3182168,1.9963344,pope,2
-0.28339535,3.9042823,peevish,0
1.3480958,3.3726377,riddle,9
1.6297721,1.5091074,revere,2
-0.693297,5.5234075,vibrate,9
-0.5533141,4.942446,depress,9
0.5494893,3.9823332,spiteful,5
0.6836367,2.4055943,gaiety,9
1.014699,4.7158213,merrily,8
1.0595849,2.8719163,protract,9
0.18983465,7.6361723,grassy,3
-0.002529417,7.268991,muddy,3
2.2387671,3.7234683,remainder,8
0.3550268,5.484876,singer,8
1.3807844,6.0536056,landing,8
1.3829615,4.9096637,desperately,5
0.5797767,5.302977,explosion,9
1.6398625,2.5269995,elaborate,9
3.9913576,2.6979253,lucretia_mott,2
0.9274396,1.58524,tact,6
1.8931917,1.5724448,critic,2
0.8598121,5.9297485,uneasily,9
-0.4374561,5.2964563,wondrous,9
-0.08443411,5.05141,tremor,9
-0.75896573,4.1452804,despondency,0
2.3153362,6.344465,fishing,8
4.3494325,3.6917734,dumont,4
0.23107225,2.680658,cleanliness,9
2.9422557,2.5686405,secretary,2
0.7260691,3.5712245,approval,9
4.080792,4.0540214,kenneth,4
4.093474,3.2202857,olive,8
-0.4838218,3.9204276,brotherly,9
0.41550824,2.3898084,precise,9
1.8785906,6.6390886,snuff,1
0.83147675,5.521779,robust,9
3.8773928,2.7882264,parker,2
1.0745391,7.557348,garland,1
1.3625698,6.941057,rib,8
-0.18659864,1.7915273,temperament,6
-0.24060133,3.5720456,humiliating,9
1.8316985,6.69745,counter,8
0.8926218,2.1192827,local,9
1.3269995,1.1743999,parentage,6
1.9547838,4.988477,youngster,8
-0.30821288,6.277479,flit,3
1.2994128,7.0470004,prick,8
3.2493804,2.8592396,johnstown,2
2.598774,6.666626,eating,8
2.4503033,1.3803693,seventh,2
-0.47074005,1.8669689,self_denial,6
0.63202524,5.448209,dragon,8
1.0458132,1.5745275,adoration,9
0.7563457,1.3630425,provincial,9
1.0909154,2.297961,agreement,6
3.4266872,5.78973,ef,8
0.56402457,7.2934546,flap,3
1.0139545,4.725389,ail,8
2.297428,1.3412449,deception,9
-0.17788912,3.4377906,needful,9
-0.50483465,1.7790266,yearn,9
2.6366603,4.580725,manor,8
0.50161064,5.0712824,intently,9
0.9659835,7.7223835,slender,1
-0.32380304,4.4199395,stab,0
1.0991268,6.7804284,vehicle,3
0.5292103,6.1700215,stagger,8
2.813987,1.1378957,uriah,8
1.649656,4.2213626,grudge,5
-0.018303916,7.5221734,pasture,3
2.3722248,5.5624638,walking,8
0.6180022,4.3585033,thief,9
2.7325537,7.070985,slice,8
2.3405411,7.010554,thirsty,8
0.16725366,1.2935654,nobly,9
2.6605837,1.4911716,prosper,9
-1.1683729,2.5523956,sheer,9
1.4770089,6.986782,thumb,1
0.11705052,1.1138872,limitation,6
1.270179,4.4472184,babe,0
0.15863948,7.5700493,flowery,3
4.482804,3.2380366,fry,8
0.46113148,6.1602693,sate,3
0.9721297,3.5661314,aristocratic,9
4.5574555,3.631904,carter,8
-0.8721011,2.832848,premature,9
4.229991,3.9671485,flushing,4
-0.3120492,4.474854,verge,9
2.172781,7.140889,fork,1
1.8605024,2.979244,entertaining,9
1.9832218,6.062348,saloon,8
3.046796,3.8536,rigg,9
0.3533527,1.7327397,logic,6
-0.25976107,6.7443275,vale,3
-0.6513927,6.9010916,rainy,3
0.23131831,2.8676925,imprudent,6
4.804261,3.6162696,philips,4
0.5846159,3.097566,innocently,9
0.48129013,4.266512,bashful,9
-0.48965687,3.6490488,disclosure,0
1.8655204,6.7173877,fender,9
3.2422383,2.5581892,festivity,2
0.90698105,2.080823,allege,6
1.1772935,2.636282,diligently,9
0.70857304,4.9031734,damsel,8
2.0160275,2.6619334,sample,9
0.73007035,3.6643357,improper,9
1.2711353,3.4173234,diversion,9
2.5870943,0.68890285,hast_thou,8
1.590241,0.93328464,antiquity,2
2.236188,6.6859555,easter,8
2.0859509,6.839578,toy,8
2.9020195,1.3210917,cyrus,9
1.8195382,2.6556692,profitable,6
0.96970373,6.5887365,corridor,3
0.59293884,1.0401605,inconsistency,6
2.628679,6.312645,cooking,8
-0.23978998,6.6341324,freshness,3
1.2836033,2.9837954,witty,9
0.56600523,4.678458,heed,9
0.3425712,2.4089658,honesty,6
2.7407613,4.5250077,theatre,8
1.1446865,2.4839942,accommodate,9
0.06697161,3.64264,wince,9
0.88780683,7.8544354,slim,1
-0.7964757,5.1178885,frantic,0
2.1334863,6.7717166,envelope,1
3.154726,5.9912095,alcibiade,8
2.7878175,7.050785,roast,8
0.45156732,1.6844919,degraded,6
1.7687311,6.457224,fox,8
2.0455182,7.115529,lump,8
2.047392,7.4006214,coin,8
1.2446009,5.3430095,spur,8
0.38164073,3.573904,contest,9
-0.040654052,5.0550504,signal,9
1.5014825,3.7570746,partake,8
0.10465743,7.2389026,shady,3
-0.7686292,4.8273587,ecstasy,0
0.23139754,5.8745728,dimple,9
1.1007518,6.182394,prop,9
3.5776405,5.954222,fo,8
1.4569148,1.1353871,christendom,2
0.9493792,3.4209528,decisive,9
-0.32956257,6.17344,lain,3
2.184356,6.488557,jam,8
-0.24781503,3.799517,sufferer,6
1.7306452,5.4824686,machinery,8
-1.0911251,2.981355,desperation,9
0.30105063,2.7056212,predict,9
2.9449403,2.4186733,exposition,2
-1.2790176,3.78089,renunciation,0
-0.19643319,4.109092,relapse,0
0.34373885,6.3619504,liquid,9
0.3127352,2.7084477,concession,9
1.3416375,6.3603554,sat,1
-0.7509457,2.5122325,thirst,9
3.4967244,6.0142,suzanne,8
3.0701106,5.2657304,naught,8
2.0560951,4.8357716,flo,5
-0.0447276,5.8124275,chorus,9
1.3308139,4.208649,not,8
-0.6045018,3.0805593,surmise,6
1.6360009,3.0226598,asylum,2
2.1323292,3.6442404,coffin,8
0.30661935,7.126501,stem,3
1.1454314,3.9543078,captivate,9
0.10563535,5.961662,anon,9
0.11338137,6.0929084,cell,3
1.5681581,4.110497,stoutly,8
0.41139296,1.6411871,discrimination,9
1.1209768,2.411862,briefly,9
1.047688,5.0839696,exult,9
1.9881902,6.9426713,lime,8
-0.47310492,6.588227,shadowy,3
2.2871199,6.63787,toad,8
3.9003959,2.7974935,julia,2
1.5644398,2.4168284,reminiscence,9
1.2288392,4.890618,paternal,9
3.0988407,1.2737055,chariot,3
3.3731053,2.5446332,peterboro,2
3.0066242,3.2044303,scotland,2
-0.21196868,3.3155859,unkind,0
1.679685,2.154549,known,2
1.2227514,1.5676806,fervent,9
-0.37022302,4.960091,lamentation,0
1.2168821,3.800645,appalling,9
1.5168887,1.4535358,identify,9
2.7304847,3.8100433,pew,9
-0.488132,1.6064881,purer,9
1.4373647,3.5891545,generously,9
-0.042471208,7.40919,foliage,3
0.02821447,1.6857469,ultimate,9
2.3459575,7.0090647,barrel,8
1.4490498,1.4237285,eternally,9
-1.0640262,4.5102234,repentance,0
0.495679,3.7050555,shameful,9
2.7511437,2.6928697,thousand_dollar,2
1.3167207,3.6089344,previously,9
0.16777211,6.956558,transparent,9
2.933948,2.0469189,enfranchisement,2
-1.0317429,2.0532231,insipid,6
-0.6775734,6.1650877,stormy,3
0.13839075,6.98049,overhead,3
-0.7255244,4.5772552,restlessness,0
1.8962982,3.675372,spinster,9
-0.36513168,1.9933654,beneficent,9
-0.81858104,5.341534,asunder,0
2.615828,3.232219,payment,9
0.30115694,1.861691,qualification,6
2.3396158,1.9292531,publication,2
-0.4142916,6.9585543,mid,3
0.5428239,5.0488925,daring,9
2.8245282,7.1070085,bread_butter,8
2.376512,4.4033337,d,8
-0.060994226,2.234928,scrupulous,6
2.2116213,3.41641,derbyshire,7
0.42465663,2.0725985,indirect,6
-0.51849127,4.3130035,relent,0
2.68656,1.0491456,cain,2
0.18034622,2.5466309,henceforth,9
2.3581657,2.0683725,grandson,9
-0.4201538,3.2218695,deceit,0
2.64753,7.055875,jug,8
-1.1212649,3.377119,dissatisfaction,9
1.8150972,4.773777,sha,5
2.7266572,6.6173296,squirrel,8
2.595096,7.1217594,kettle,8
1.890637,6.5353003,suggestive,9
0.26401278,7.105143,eagle,3
1.993024,2.8332982,selection,9
0.62502897,4.3621974,undertone,9
-0.23106605,4.1782575,grind,9
0.15295672,2.8110807,withhold,0
-0.060404107,7.0080523,nook,3
0.8773155,5.4224696,rivet,8
-0.28932205,3.092998,indefinite,9
0.61890125,6.4370933,triumphantly,8
2.6009269,3.3171988,ninety,8
-1.1487901,2.3920925,lurk,9
1.8022692,2.3024426,gifted,9
-0.7535659,4.491246,gradual,9
0.1655502,5.623169,slacken,0
-0.54973936,1.5437558,undermine,6
0.4239472,2.495637,hindrance,9
-0.15472384,7.3826637,anchor,3
0.3458931,1.3988041,attainment,6
-0.21328881,2.7993882,alternative,9
2.8423204,3.7514517,mayor,8
1.2536775,6.295144,meditative,1
1.9508141,7.6657805,flannel,1
0.12193692,5.7449217,louder,0
1.4378632,0.9924913,parable,2
0.9980281,3.5794322,oddity,9
1.4688889,0.8840356,priesthood,2
1.0256275,5.0528283,incessantly,8
-0.7209324,3.5419757,perverse,0
2.2036698,1.5031382,magistrate,9
1.9879662,5.5810766,salon,8
1.364532,3.913395,purposely,7
-0.99428844,2.0325637,coquetry,6
0.163912,5.034429,disturbed,9
-0.69177014,5.549706,phantom,3
0.28967085,1.2440557,subordination,6
0.08892218,6.2089324,steel,9
1.6858772,6.981323,fireplace,1
2.489627,3.9444478,farming,8
1.4297477,4.524477,nettle,8
0.67064995,5.707185,spy,8
2.4414492,3.957831,reappear,7
0.4281071,5.659591,flute,8
0.5506102,1.1791302,dominion,6
1.3107404,7.22696,badge,9
-0.064677335,3.8592913,intrusion,9
1.8242118,4.587522,grandpa,5
1.1820933,5.043681,carelessly,8
1.7975172,6.3301105,adjoining,8
0.18604283,6.4821568,scorch,9
0.47097695,6.965546,shepherd,8
0.7275413,7.319443,acre,8
0.34910023,1.7423581,invest,9
1.447785,6.151425,shot,8
0.08209094,6.269736,blacken,3
0.80958444,1.9378316,testimony,2
2.9410799,2.5442595,seminary,2
1.2657824,4.203752,detestable,9
1.2702729,4.1446176,clumsy,9
0.26634666,3.8981016,aught,9
1.4090333,7.0514617,cord,8
0.44310665,1.6938866,definition,6
0.16137739,2.8826067,dissuade,9
3.9849958,2.62973,gage,2
2.3470495,1.1226836,prophetess,2
0.18763691,5.7590237,inarticulate,0
1.5096871,6.8597646,mosquito,8
1.2189142,3.3245432,solicit,9
0.4547083,1.3517193,tissue,9
-0.45776415,2.9249036,hostility,9
0.9487194,1.9008676,originate,2
4.9147673,3.63599,filmer,4
1.368369,4.6015806,worried,9
2.6918037,1.058783,nabal,9
0.97235614,3.8140783,doing,9
2.7302547,1.4774555,matthew,2
-0.046232224,5.423536,prostrate,9
3.680044,6.0796847,ent,8
0.033804297,5.088059,accumulate,9
1.6062477,6.045071,factory,9
-0.2605182,3.3773296,recovery,0
2.2743042,6.6565595,fume,9
2.2928371,2.906723,expressly,2
0.6285669,4.2310133,malicious,9
2.212471,5.2502875,tonight,8
2.5086372,2.4923368,magazine,2
1.0597732,1.1048843,observance,6
0.18732102,3.5928469,will_not,9
1.7105393,7.014101,bureau,8
-0.019216804,6.0833898,onward,3
2.4507082,2.3092957,recently,2
0.11202981,2.751155,permanently,9
1.996582,6.801983,broom,8
-0.5784952,5.561978,latitude,9
2.548781,2.3351958,shelley,2
3.0807774,5.9901958,baptiste,8
-0.19094378,4.926721,launch,9
0.6673965,1.4851506,everyday,9
1.7735193,3.6389802,chapter_iv,9
1.4973836,3.3931668,few,9
1.720777,5.750193,sturdy,9
-1.1295961,4.7937145,nightmare,0
4.2159595,5.886952,si,8
1.0868199,1.9074155,unsatisfactory,9
2.7192395,3.9133322,oxford,8
0.1473584,3.2154615,obstinacy,9
2.4210508,2.6203887,weekly,9
0.7377267,7.561478,willow,3
0.6786546,6.0789614,arrow,8
-0.63329625,5.28221,spasm,0
0.14699925,4.076273,fondly,9
0.14403765,2.0888453,subsist,6
0.8103995,3.395937,deference,9
0.4117538,5.6776853,nestle,3
1.3068118,6.0778384,meditatively,9
-0.110644,4.275178,annihilate,9
1.4619844,7.8063416,braid,1
0.8928376,7.1560984,conservatory,3
1.588718,0.8746845,myth,2
0.9538546,1.4572549,dignify,6
-0.10341312,7.436099,floss,3
2.7960596,7.1228085,loaf,8
3.9322855,5.8622284,raven,8
-0.07168983,4.8585043,sullen,0
-0.21163608,6.90515,fragrance,3
1.3363193,1.3979853,righteous,6
-0.1984503,3.9813654,foe,0
-0.44975227,3.3879433,construct,9
0.55315447,3.6167152,physiognomy,9
1.1485575,7.3643136,jaw,1
0.6396401,6.716174,snake,9
-0.5118238,6.2126994,illuminate,9
0.4804338,4.112281,coax,8
-0.768881,4.955661,expire,0
0.55585265,5.6900754,indoor,9
0.5353706,1.3661729,organization,6
0.84602976,6.8235574,engine,8
0.3816355,1.6090859,multiply,9
1.6595998,2.3093307,uniformly,9
1.3656554,0.8094495,pagan,2
-0.5912541,2.118854,cramp,9
1.553013,1.0201489,jehovah,2
-0.7516787,4.0386157,persistent,0
1.2856956,1.5655901,meek,9
-0.034053877,6.5659466,taper,3
-0.63285714,5.144295,quicken,9
-0.25025764,1.9738516,sordid,9
1.5077602,1.269001,denounce,2
-0.044406623,3.174144,sanguine,6
-0.29356688,5.8408403,extremity,9
-0.52589387,1.9919525,purify,9
0.30774188,7.084095,stile,3
0.5692355,2.2951171,vindicate,6
1.4936328,1.6713057,decree,2
0.71352607,4.7480593,lunatic,9
2.051918,7.113142,empty,1
1.1100479,6.6797113,banister,8
-0.64613074,2.7979844,capricious,9
1.1235162,1.1549659,aristocracy,2
4.2322793,3.9046888,horrock,9
-1.0275434,2.6910853,blend,9
1.2387502,6.260925,occupant,9
3.4154518,2.8277063,scotch,2
1.4379258,3.2753692,flattering,9
-0.19586125,3.329809,scandal,9
1.2907612,6.669763,bald,1
2.8232167,2.9937234,nineteen,9
1.5698841,3.3075626,condescension,9
1.8397491,3.9099114,accost,9
-0.022513634,7.3940983,tangle,3
0.8528477,3.3785331,accidental,9
-0.22732331,4.694389,climax,9
0.06569809,5.564416,wistful,9
-0.38883138,2.8895571,breach,6
1.9072498,2.2124622,educational,2
0.085204184,2.2682817,mislead,6
2.0002124,1.253491,warrior,2
-0.6112988,3.7372346,gall,9
-1.0608503,2.497697,heartless,6
2.6217065,6.0835586,drunk,8
1.2046554,5.2627435,remnant,9
0.26081866,5.828351,uproar,8
-0.39342886,2.0507984,diffuse,6
3.3203044,5.8237934,crazy,8
1.614576,7.244413,moth,8
0.18189506,3.7164598,admonition,9
1.5102262,1.2610745,respective,2
1.4311087,7.8122067,crape,1
-0.062983364,4.9997053,incense,9
0.78319603,3.158856,devise,9
2.9869251,1.8652949,tabernacle,2
1.0666767,6.499011,latch,8
-0.4973129,4.6328673,bewilder,9
3.236247,3.5636423,midsummer,3
0.83435535,4.205477,moadine,9
4.2226386,5.889039,vergine,8
0.7026468,4.45721,oneself,9
-0.38260153,4.875872,dulness,9
3.3468094,2.2737918,session,2
-0.77981216,2.488324,epithet,6
1.1940138,4.7106276,mildly,5
0.56373066,1.6374301,momentous,9
0.030868331,2.080918,impede,9
2.540022,5.7018833,yap,8
0.98114294,1.1871022,warfare,2
1.6605855,6.396323,finely,9
1.3323201,1.0492646,emancipate,2
-1.100146,4.76161,delirium,0
-0.49416053,3.6302702,repulse,0
1.984142,7.29709,towel,1
0.1890525,7.334045,fir,3
2.8365886,2.050557,tribune,2
1.9826335,1.4631568,merciful,0
0.728549,3.4125178,eccentric,9
3.9309201,2.9879494,lynn,8
1.5900378,4.650621,pooh,5
1.7571268,6.4516664,compass,9
-0.01641781,1.729455,harmonious,9
1.4965366,5.1085196,distract,9
1.6611203,0.8981788,ordain,2
0.9050916,3.0211425,farth,9
2.4883082,6.976234,crumb,8
0.5241205,2.8577728,plea,9
-0.54538774,5.9790735,gush,0
-0.69113183,3.3393056,confuse,9
0.21874785,7.499609,summit,3
0.24948041,4.8935194,grace_poole,9
0.014428245,6.6941414,homeward,3
1.5125651,1.0456249,sacrament,9
2.909366,4.73985,monsieur_ratignolle,8
3.33642,5.823319,martinette,8
1.5464525,5.1741247,romp,8
2.2390926,3.352011,rural,2
-0.14662066,6.554586,gale,3
1.8187037,4.590297,jimmy,5
-0.80658805,3.7707224,penetration,9
0.39513302,5.397317,hamlet,9
-0.8763277,4.165029,deadly,0
1.7811027,4.0278993,knowing,9
-0.7141573,3.1862123,filial,0
2.3554568,6.7839856,honey,8
-0.65659505,3.9367838,sorely,0
-0.4990333,5.995675,ghastly,3
2.2651393,2.3885279,byron,2
4.5788717,3.58703,ford,8
0.41316965,3.9956627,quieter,9
3.9715555,2.8967216,phillips,2
-0.55110663,2.370345,corruption,9
2.0350935,2.313,foreigner,2
1.912797,3.8040156,barely,9
1.0127757,6.5189776,leisurely,3
2.4232218,2.4885044,peel,8
3.441927,5.935742,bon_dieu,8
2.074235,3.342272,swedish,8
-0.95930696,2.544842,counteract,6
2.1705258,1.3327571,version,2
0.7009858,6.5821114,rustic,9
0.15277581,5.195577,ejaculate,0
-0.25073013,3.6374135,unmistakable,9
1.1653469,1.534974,chivalry,9
0.006591706,7.2583747,area,3
0.18144047,1.529176,scope,6
3.5813074,5.992325,roun,8
0.68351865,6.573109,rider,3
-0.8416303,5.16366,paleness,0
1.9987115,6.845404,portfolio,1
1.8484019,1.7818204,christians,2
3.4060524,6.0375876,sylveste,8
2.1836853,6.3728127,rotten,8
-0.84795004,3.1933062,accusation,0
2.0928407,5.791584,cock,8
1.3113048,6.3804197,spacious,3
0.20892459,4.1125393,moody,9
0.98917186,4.6196384,impetuously,0
-0.571358,3.8665168,disturbance,0
0.6586414,4.6215353,salutation,9
-0.20170204,3.0450554,commendation,9
2.570225,3.2088382,mortgage,9
2.2376106,3.2134082,laborer,8
1.3961067,4.093085,graciously,9
0.3279321,2.7532225,docile,6
1.1921189,2.024577,boundless,9
1.7886958,7.759478,jacket,1
2.483993,2.0897768,chapter_vi,9
2.4282582,3.7544866,freshitt,7
1.9536859,5.259187,hey,8
1.0884116,5.0298486,cheery,9
3.5041502,6.033418,yere,8
-0.024887457,5.452169,lengthen,9
0.44899482,1.057151,portray,6
-1.0723011,3.6768904,reaction,0
0.13368465,3.2124052,delude,9
0.17359652,1.1784774,incompatible,6
1.2668871,1.1463624,persecution,2
1.1886618,1.7619847,honored,2
0.64151525,7.267017,weave,9
0.82314944,4.139937,vigor,9
-0.49464098,2.2175138,constancy,0
0.955744,1.6593406,slaveholder,9
-0.8781391,5.1973867,vividly,9
-0.06678116,3.0454094,impute,6
0.26420352,1.5409571,angelic,9
1.2433356,1.8670137,girlhood,9
4.029557,3.884386,gore,8
-0.09120673,1.5902659,lust,6
2.2644403,6.4350185,flurry,8
0.4883552,7.635146,tinge,9
-0.376062,1.509756,crave,9
1.412217,6.686363,handed,9
1.1704985,2.1264272,complimentary,9
0.52951485,3.444702,assumption,9
2.466808,4.4564734,green_dragon,9
0.393056,4.867387,harmless,9
-0.1492527,3.9465215,vile,9
4.0869746,2.9287386,jackson,2
1.1032547,1.4139214,scholarship,6
0.17332573,7.3431616,ruddy,3
0.9813235,3.2546566,unlikely,7
0.16494809,2.2496219,sane,9
0.22008084,5.460351,transport,9
0.066815875,3.2928917,constrain,0
2.0024343,6.2969375,richly,9
2.2530684,1.2967002,levite,2
1.1789653,3.8464386,destitute,9
1.4916948,5.9057684,quest,8
0.21414144,2.4974682,construction,9
1.8530773,2.3548677,conservative,2
3.585448,5.969731,mus,8
1.7967352,5.3039026,croak,8
1.2468268,6.896374,cherub,8
-0.8206639,3.8674679,irrepressible,0
2.3524733,3.7653594,baronet,7
1.1403029,5.3859234,timidly,9
1.4473306,6.261737,pop,8
0.17455223,3.8509307,foul,9
3.9371843,2.975801,sage,9
1.5374253,7.3619,ankle,8
-0.14652866,1.6873183,discharge_duty,6
1.2381843,2.388037,clerical,9
0.81788945,6.2105727,underneath,9
2.527179,1.9518998,edition,2
1.42229,0.8239702,dogma,2
-0.13411772,3.3378165,rudeness,0
2.7422996,1.8608145,successor,2
3.35214,6.0378146,bon,8
0.9505779,6.2589006,middle_aged,9
1.0865632,2.1885443,exterior,9
1.8661278,1.9640882,hercule,9
-0.24062131,5.6166167,threatening,9
3.384204,5.8534336,santien,8
-0.19969861,3.0451665,misunderstood,6
3.8536932,6.032879,goat,8
0.37019646,3.0925124,obedient,9
1.1853688,0.8477671,polygamy,2
0.7560618,2.3346455,enterprise,9
-0.40953612,3.1704803,isolation,0
-0.80574244,5.075025,rave,0
4.2883697,3.9371996,lockwood,4
0.810986,7.585489,encircle,1
1.7942541,7.789287,embroider,1
1.3393314,1.3623177,ministry,2
2.788303,4.893934,lebrun,8
-1.0670116,3.1892521,embitter,0
2.7220662,2.6610959,wordsworth,2
1.2809011,5.064098,sniff,9
-0.36873683,2.159563,conventional,9
3.3853426,5.948669,doudouce,8
4.2663174,3.887962,bax,4
0.54975414,6.3690715,split,3
0.6613771,7.5046096,crescent,3
-0.82901776,5.1079307,wrestle,0
-1.0978955,3.7212796,insensibility,0
3.057955,1.3285495,panthea,8
-0.5185282,5.6289005,discord,9
1.2186182,2.3303592,compensation,9
2.063842,2.4253173,production,9
1.8759956,7.7961917,brooch,1
1.0985681,6.5208893,quadroon,8
-0.23940077,6.487575,soar,3
2.0548425,5.558723,punch,8
1.652971,7.6921034,beaver,1
0.63768166,5.5590687,consternation,9
0.22485766,1.8364861,irksome,9
0.3847406,3.8103685,sarcastic,9
-0.96820885,4.972163,quell,0
1.4398468,7.625859,bronze,1
0.4523767,6.012038,skip,8
4.230334,5.8876657,di,8
0.41072616,5.493241,totter,9
0.023838433,4.5604467,superstitious,9
1.1543108,2.4010367,fiction,9
2.8901694,2.2249906,coadjutor,2
-0.16790165,5.7367363,hurl,9
-0.7016697,2.648128,imperfection,6
0.06413212,2.0960946,nobleness,6
2.2825043,2.311618,bearer,8
-0.4342822,5.6143837,chord,9
0.58785385,3.8782272,rodriguez,7
2.7457895,6.8557677,ham,8
2.4296038,3.4171224,yearly,2
2.5185423,4.4818754,presumably,8
-0.38116026,2.831153,hypocrisy,9
-0.9517783,1.9771578,nourish,9
-1.1338497,2.1022007,voluptuous,6
1.4666563,2.2298946,originally,9
0.21437743,5.5941095,violin,8
0.08566616,4.2802606,drunken,9
-0.47930625,2.6579392,downfall,9
2.5892305,5.878623,père_antoine,8
2.4828753,2.2451622,actor,2
2.0504606,6.9927015,ink,1
0.2673846,5.4138913,chapter_viii,9
2.3717048,6.5750327,sow,9
0.79153544,1.3208821,realm,2
1.443911,2.3120604,persecute,9
0.8413543,6.9133,regent_park,3
0.9822899,7.2595086,panel,1
1.8641266,5.600852,thrash,8
2.499056,0.7968764,thyself,9
0.2868852,2.1339078,verily,6
-0.42015198,4.1349287,lavish,9
1.4725606,5.9602504,scarce,9
2.6436617,7.219163,raisin,8
0.005258366,2.9287188,speedy,9
0.46177465,1.6391863,giver,6
1.1834193,7.6100535,coil,1
-0.6329953,4.534173,piteous,0
0.52969515,2.701133,moderation,9
1.9102123,5.839583,busily,8
0.11388372,3.8462558,solidity,9
2.1946702,5.230193,nasty,8
-0.50585157,4.871562,forgetfulness,0
-0.317457,4.0879016,consciously,9
-0.3130999,4.0184517,outcast,0
1.6086067,3.0733712,tedious,9
1.5452104,4.390514,flirtation,9
1.4566087,3.6109588,needless,9
2.8426597,5.4620767,gell,8
1.4247258,4.6606793,léonce,8
-1.0243517,3.2084274,repugnance,0
2.2121196,6.268958,rummage,8
-0.80047166,3.0409088,imperious,9
0.078564964,4.175887,inexplicable,9
-0.32461828,6.5312066,frozen,3
0.13409139,7.0356507,wharf,3
-0.9364942,3.359792,antipathy,0
3.1516428,4.842033,hugh_whitbread,8
0.74980557,6.0943036,nip,8
0.5552788,7.4858255,hazel,1
2.615039,1.1363337,spake,8
1.5315341,6.6965322,grope,8
1.5242019,6.8411264,pocket_knife,1
3.1177568,5.4305654,bonny,8
0.5978018,7.229973,dusty,3
-0.19463162,6.3116574,illumination,9
2.563712,2.6383386,tract,2
1.4784026,2.9999342,preliminary,9
0.96137494,1.2562336,unique,2
0.6652266,6.5966945,noiselessly,3
0.061894484,3.7923098,awkwardness,9
0.4398224,7.6475134,ivy,3
0.108335964,4.188144,impertinence,9
-0.17106538,2.6980124,carelessness,9
-0.92192125,3.6717398,catastrophe,0
0.06370635,2.6405232,acquit,6
0.20224252,3.712856,downright,9
0.6663624,6.9657936,plaster,1
2.4287977,4.581928,theater,8
2.5835392,1.175114,israelites,2
0.41846883,5.4324527,greedy,8
2.776538,2.4739895,candidate,2
1.9885399,5.2833323,covet,9
0.7402454,6.457692,bat,8
3.6575568,3.0968509,anne,2
-0.6355655,5.908253,torrent,0
1.3640933,5.837732,prance,8
3.3294683,2.2220314,suffrage_association,2
1.7924358,4.6987987,raw,9
2.6258678,6.8914013,strawberry,8
-0.5434822,2.6174183,sympathise,6
-0.61268634,2.9561033,blindly,6
-0.07363798,2.2132623,relaxation,9
0.21578021,4.5112658,oddly,9
0.3231698,5.98898,chirp,3
1.8258519,5.2208943,peruse,9
0.6113275,6.6246066,wicket,3
2.3009224,5.7995276,bell_ring,8
0.9037548,2.0470285,laborious,9
-1.1070391,3.125597,sympathetic,9
0.89137733,7.422013,nun,9
0.718026,2.6444159,deficient,6
2.1116936,6.42493,parrot,8
2.1518857,1.7150029,orator,2
2.5746665,7.129098,chocolate,1
0.94110805,0.9616918,sisterhood,9
-0.3686525,1.9691776,celestial,9
3.397889,5.9158626,bobinôt,8
0.28562123,2.0356116,discriminate,6
-0.46564454,2.7372406,voluntary,9
0.6369772,5.76914,twitch,1
-0.32660785,2.8547132,courageous,9
1.527606,0.8698813,allegory,2
1.4041468,1.0976328,initiate,2
-0.3420396,3.9764285,barren,9
1.932956,7.5475383,kid,1
1.8819218,5.9902143,briskly,8
-0.38677904,2.0379972,serenity,9
2.2267897,3.1704721,hobby,9
-0.21387617,6.635698,earthquake,9
1.5767505,4.4009132,got,8
0.4534912,4.471831,detach,9
0.3641457,1.8038099,questionable,6
1.5118014,3.601576,shrewd,9
1.9804754,1.7458012,stead,2
-0.07506223,6.81005,chilly,3
1.5027732,6.710796,slate,8
-1.0779192,2.463973,trodden,9
-0.64675486,2.833065,prone,9
2.7502751,3.6655495,walter,9
0.08768486,7.348123,foam,3
0.83241904,6.967128,elm,3
-0.6161767,2.0618422,alluring,9
-0.59481364,5.4768724,terrific,0
1.1653521,2.4509523,commerce,9
-0.58173287,5.2230415,partially,9
1.3694329,2.3316507,schoolmaster,9
1.3134222,3.468786,semi,9
1.5191926,7.7394385,fringe,1
2.8058057,5.715175,hunter,8
2.9899368,5.8352513,ai,8
0.7136131,3.5590763,persuasive,9
-0.4543524,2.8533585,doubly,9
3.3722188,5.974114,à,8
0.8910951,6.102465,wistfully,3
1.7216568,5.383217,gait,9
1.5462462,6.372262,deer,3
2.6208653,1.7831278,duke,2
-0.08459451,2.0858722,meanness,6
0.8218877,7.520253,garb,9
-0.47547284,2.4709618,artful,9
-0.1828966,2.5576346,contrivance,9
0.06258439,6.5947204,banner,3
-0.5574432,2.988092,belove,9
